source,target,weight
ER,MYPN,-0.263286545266995
ER,GLRX3,0.316870402571073
ER,ZNF383,-0.219892279690981
ER,PRKRIRP8,-0.310798703237727
ER,NHLH1,0.109857171892366
ER,ZNF607,-0.567386665397988
ER,ATP8A2,0.807035957846116
ER,ZFP14,-0.318733240426001
ER,AQP6,0.332401852012433
ER,COX7A2L,0.0614974932561615
ER,ZNF774,0.73477250613757
ER,SPRYD4,0.0480242835662974
ER,SELPLG,0.443248472326118
ER,USP8P1,-0.586869928909833
ER,TRIM24,-0.220777204413159
ER,WWC3,-0.368981040009734
ER,TBL1Y,-0.552200929423791
ER,GPR37,0.939888407485512
ER,RDH16,-0.489825447516337
ER,USP9Y,0.542839421983033
ER,PCDHB19P,-0.321957462622908
ER,SIRPB1,0.252698347388772
ER,TSEN2,0.0690910490515342
ER,ERBB2,-0.00525514135734197
ER,RSPH9,0.220835713195888
ER,AP1S2,-0.266982554720668
ER,DCHS2,1.28298296099224
ER,USP8,-0.241821327090815
ER,SLC43A2,0.782486255324526
ER,OAZ2,0.270713168526033
ER,CRISPLD2,1.39955163966188
ER,HERC2P3,-0.053384391114746
ER,LILRB4,-0.180478090918565
ER,KCNA7,-0.642357900037203
ER,TECPR2,0.0168046862374327
ER,ZNF558,-0.16744827742485
ER,TMEM200A,1.16787086827144
ER,TMC8,0.194897313236458
ER,CARD14,-0.0445721464320711
ER,PRKG1,-0.329010555191924
ER,MYO16,-0.463497493384107
ER,ARIH1,-0.564500123590956
ER,STRIP1,0.295728936576535
ER,SRGAP2,0.609838974947438
ER,CNTRL,-0.432214468689789
ER,KCNC4,0.123862595526911
ER,ZNF582,-0.264650564708193
ER,EGFLAM,0.48337606295344
ER,ARHGAP30,0.00621710399625967
ER,SERPINB9,-0.294634006584204
ER,FAM122C,-0.127717569601599
ER,DNAH1,-0.280798069497168
ER,RECQL5,0.318906101030967
ER,WNT9B,0.0374782780370361
ER,LIPH,0.8882996290585
ER,GP1BA,-0.541053209156365
ER,CCDC90B,0.463831355896821
ER,IFIT1,0.678120698599971
ER,CTSS,0.428177542812327
ER,TCOF1,-0.0198404732126336
ER,GSDMA,0.287939451159613
ER,TSPAN5,-0.0199636243289796
ER,ZNRD1,0.165384534317458
ER,SLC5A4,0.0604860510862152
ER,C9orf66,-0.102373793558658
ER,NPEPL1,0.398474607747111
ER,PSMA4,-0.416245860893226
ER,OR51E2,0.188200095481213
ER,GYPE,-0.507182173759764
ER,ZNF135,-0.648291684618507
ER,UCP3,-0.0766086033971782
ER,SLC9A9,0.789889169383921
ER,MTO1,-0.0615729556650717
ER,UBE2N,0.155646572998008
ER,PUS10,-0.169245156889598
ER,MEMO1,-0.454672485741632
ER,WDR11,0.0222527860668536
ER,NR3C2,-0.461739422576045
ER,TRPC3,0.61017283791604
ER,LRRK2,-0.17861029663987
ER,PCYT1B,-0.295873912807304
ER,ESPNP,0.083103902118408
ER,INPP4A,-0.49003374512096
ER,GARNL3,0.368915963726517
ER,USP45,-0.424522607813982
ER,KIAA1958,-0.334091907188129
ER,KIAA1429,0.239875911185592
ER,SLC25A30,0.281125467050236
ER,CHP2,-0.0249452329888245
ER,BCHE,0.822028413116449
ER,ANK2,-0.251770116688715
ER,MTAP,-0.269218230316452
ER,KCNA1,0.302622609226859
ER,FBXO27,0.58183897347162
ER,CRBN,0.869974092529601
ER,ZNF75A,-0.080034841904097
ER,FAM26E,1.43533141319565
ER,STRA6,1.41031168405477
ER,SLC44A5,1.48547917244126
ER,PKD1L1,-0.160031964791398
ER,LRRC16B,-1.19756734687527
ER,CD46,0.637304681971984
ER,ASPA,-0.186350768010822
ER,CCPG1,0.958434940640852
ER,ARHGEF6,-0.191307302125786
ER,RBP1,-0.208709727015522
ER,KLHL28,-0.256028137292115
ER,TJP3,-0.487287550235825
ER,MOGAT3,1.20639793992934
ER,ATP7A,1.45095375901532
ER,KARSP1,-0.231172151775591
ER,ATP5A1,0.0657323720319319
ER,RABGAP1L,-0.660921498484901
ER,MAB21L1,0.0491111155386253
ER,CST3,0.5834794615936
ER,C18orf15,0.0557487308328857
ER,ACTN4P2,0.249674779635563
ER,SLC1A6,-0.0324729436349939
ER,WNT5B,0.677615499559386
ER,TTC39C,-0.254164617695389
ER,CA5B,-0.631135683106639
ER,ULK4,-0.108565529631826
ER,ABHD12B,0.215815674667
ER,MAML2,-0.441768904088727
ER,LRRC15,1.96380817587505
ER,ABCA13,1.42519092046333
ER,PHKG2,0.435099585213817
ER,DUSP19,-0.421247231417126
ER,KLF4,0.0164668816845023
ER,SIRT5,-0.333689949880789
ER,RBM23,0.130985018606761
ER,KLF14,-0.231584979890891
ER,INSL4,1.53738621935128
ER,USP6NL,-0.125679301220267
ER,STKLD1,-0.239034186088333
ER,BLK,0.397688117392828
ER,DNAAF5,0.451500755728263
ER,KLHDC2,-0.867900136972046
ER,MBOAT4,-0.363004675045693
ER,SMARCE1,-0.575478236684206
ER,STXBP4,-0.725909207323303
ER,KCNN2,0.459513687109583
ER,TPRX1,-0.170342723661731
ER,MTCL1,-0.056452129102246
ER,CEACAM19,0.479490278850636
ER,ZNF200,-0.204716435307248
ER,FAM177A1,0.00730987555199199
ER,STK24,-0.144853701652149
ER,DNAJC24,0.398247718570818
ER,TCF3P1,-0.649913446632459
ER,TEX19,-0.255249537460185
ER,DRP2,-0.0914688472857552
ER,APOLD1,-0.389600365074493
ER,NFIA,-0.239723002753671
ER,PRDM11,0.0818848139613103
ER,CCL22,-0.0923774661429796
ER,PLIN5,0.157275133759433
ER,NRG3,0.279685066588856
ER,GSKIP,-0.290406951623395
ER,GABRD,1.2725037171708
ER,SLC27A5,-0.285826854903778
ER,CECR5,0.266320731992612
ER,TMTC1,0.177426871908603
ER,KCNJ5,0.0518551927457773
ER,ZNF660,0.178083744568051
ER,CCL28,-0.262151465841894
ER,ZNF250,-0.274837787089392
ER,MRE11B,-0.576588667741626
ER,FERMT2,0.233354708268753
ER,COX6B2,0.938344660708882
ER,MAOB,-0.612530910547155
ER,NDUFB5,0.116071648456085
ER,NDFIP2,0.853699760431201
ER,PADI3,-0.114515923289403
ER,DPP10,0.270093799685456
ER,ADCY10P1,0.406165575755362
ER,PIGZ,0.745391149540699
ER,ZCCHC18,-0.300544143299986
ER,SLCO5A1,-0.0701055697011173
ER,PDE4C,0.508710746803759
ER,ZNF720,-0.501976592271429
ER,MPV17L,-0.500168570785986
ER,FAM155A,-0.293425708996897
ER,ZNF7,0.256607123797904
ER,OARD1,-0.085640269344527
ER,ADRA2B,0.500350781824544
ER,GPCPD1,-0.214241676697126
ER,GANC,-0.428816710493337
ER,UBQLNL,-0.0405340865854078
ER,CALHM2,0.108278054460687
ER,PCBD2,0.042701945408368
ER,NABP1,0.96640793015077
ER,GABRA2,-0.0252693614029949
ER,MTSS1,-0.204313515366632
ER,DCAF4L1,0.638435745691856
ER,FMNL2,-0.0568228237370456
ER,FAM78B,-0.068581977654568
ER,DTD1,0.163238497425632
ER,ZNF780A,-0.379576588211072
ER,YWHAZ,-0.0354167219736953
ER,MGC16275,-0.0968116255233808
ER,PRRC1,0.543564019233593
ER,TSLP,-0.345567431052473
ER,IGSF10,1.33009650547173
ER,GOLGA2P11,0.54192713662909
ER,DFNA5,-0.00243519213329116
ER,SCARNA15,0.453326231622618
ER,BNIPL,0.129715503564711
ER,RBM20,-0.198638780790889
ER,SLC26A8,-0.420365088000698
ER,VAMP4,-0.325555109982707
ER,NDUFA11,-0.231374035753447
ER,CNIH3,0.502622577340803
ER,KIAA0586,0.303664523252586
ER,GLCCI1,-0.515121558205541
ER,PTGDR2,-0.428879498266118
ER,TMEM170B,-0.464557972561924
ER,AGO3,-0.423828162201875
ER,CASP16,-0.478859367013251
ER,CCR4,0.100439762997489
ER,CYP4V2,0.689834775502254
ER,DNMT3A,-0.412036608832111
ER,CCDC114,-0.340326162307172
ER,MBD5,-0.62146526390834
ER,SLC6A6P1,0.0758558089235889
ER,C17orf75,-0.249302949527686
ER,ZNF556,0.345820736360282
ER,AP1M1,-0.215337428990255
ER,PTPN22,-0.250603706019604
ER,C10orf25,-0.311714443906683
ER,CD164,0.95597789090011
ER,ZNF214,-0.0599974663693053
ER,COTL1,0.37540815584694
ER,RDH12,0.55143017963575
ER,RALGPS1,-0.250795646509654
ER,CEP126,-0.335464474735816
ER,RAI2,-0.556483805613212
ER,CDKL5,-0.467562247120543
ER,PSMA6,0.245622088526273
ER,SLC25A53,-0.179585425208334
ER,GJC2,0.0312758649149125
ER,ICE2P2,-0.716884061322833
ER,AXIN1,0.126435580621623
ER,ZNF419,0.784609499933389
ER,RBMS1,0.500655899773682
ER,CFL2,-0.487003786492102
ER,SENP8,-0.027857927905921
ER,RWDD1,0.152675779778641
ER,PMM2,1.1285216628782
ER,SRRM5,0.296455857469508
ER,ZNF675,-0.0958960548614458
ER,WDR55,1.08192397905295
ER,TMEM255B,-0.0563939207803981
ER,ZNF175,-0.215007803192804
ER,LYPD3,-0.0779500810316045
ER,CYB5RL,0.49292095241953
ER,KIAA1024,-0.147160439155722
ER,EYS,0.653403807664324
ER,PTCH2,0.944708906812733
ER,PLD5,1.34115906992271
ER,IPO5P1,-0.130629350539559
ER,PHF21B,-0.362831188890677
ER,VWF,0.172343073936353
ER,ZNF213,-0.485275579693727
ER,PCSK6,-0.0861028310402202
ER,DRAXIN,1.0560269229455
ER,C17orf49,-0.104526565740834
ER,ZNF843,-0.314791978895361
ER,ARHGAP28,-0.563906394357757
ER,ERG,-0.632866374349349
ER,FAH,0.771293489156525
ER,CCRL2,0.966516142815461
ER,ZNF835,0.0191141858915415
ER,NPRL3,1.30477309813302
ER,STK32B,-0.493870197302682
ER,GALNT5,1.10467218905962
ER,MATR3,1.42701071807267
ER,GPR62,0.0739082471676894
ER,TLL2,-0.213588376301938
ER,MRRF,-0.3047024405199
ER,SLC27A2,1.53189118003926
ER,CCDC157,-0.237051315996347
ER,ZNF665,-0.270771815044578
ER,LCA5,-0.433199924305867
ER,PAG1,1.10940850724329
ER,ZNF207,0.27295299120978
ER,LRCH2,-0.612334571131893
ER,HTRA4,-0.150161428936778
ER,FUT1,0.546809526794996
ER,AGMAT,0.191179739600689
ER,NEDD4L,-0.276310756417216
ER,PCDHGB2,1.4980229957791
ER,TTBK2,-0.462983857902645
ER,CTSV,0.940813194002715
ER,SATB1,-0.359131165868245
ER,PGM5,-0.522659553331156
ER,LRG1,0.87363270931332
ER,CHCHD5,0.211830367203908
ER,CHGB,1.73716938076832
ER,CCDC30,-0.352095753137498
ER,ACP6,0.0161863578312032
ER,SIGLEC10,-0.39367634627312
ER,SRCIN1,-0.412183877054314
ER,CLGN,2.30812996972112
ER,KLC1,0.0851132439921282
ER,TSPAN14,0.31761946990613
ER,ATOX1,0.291364981918941
ER,ADGRE2,0.647657069838784
ER,GSTM3,-0.134936027268702
ER,FAM63B,-0.689482826504441
ER,ZC3H12B,0.049955721754986
ER,RTEL1P1,-0.632952833829197
ER,S1PR1,0.97004290914325
ER,C1orf131,0.486599405854937
ER,TTC9,-0.28536521522046
ER,SHC1P1,-0.469433686825976
ER,KATNB1,-0.0800310662213448
ER,CRYBB2P1,-0.233818798800048
ER,SETD6,-0.317187548004755
ER,CXCR6,0.214087030665632
ER,TCTN1,0.499932150083815
ER,CHCHD7,0.349718471637526
ER,WDR17,-0.791756899039161
ER,SLC39A8,0.509537154025728
ER,CASP4,0.429467807096383
ER,CD1D,1.47169662678746
ER,SCN1B,0.52347196604548
ER,DNAJC15,-0.0275566443737486
ER,ADGRA3,-0.212553361859634
ER,CEP57,0.729297441378895
ER,KCTD10,0.646123506652609
ER,SNAI3,-0.391816652672256
ER,SERPINB6,-0.222243949158279
ER,ONECUT2,-0.326931910208021
ER,LHFPL5,-0.417233043427565
ER,HAMP,0.346728995619644
ER,PTAFR,-0.0645694455315914
ER,CUZD1,0.00155740745840606
ER,CPT1C,2.06636290255589
ER,WDR88,-0.0858293811282992
ER,RHOU,-0.198977831727909
ER,FAM131B,-0.0154702445001104
ER,TRABD2A,0.360339409024036
ER,SHISA2,0.189150934045351
ER,ZNF25,-0.254816497282928
ER,ZNF667,0.60088792920258
ER,MOB3C,0.907743118210254
ER,SPTLC3,-0.021457323339316
ER,FAM214A,-0.325520363168462
ER,HSH2D,-0.0550375871849023
ER,INTS10,0.833113872945559
ER,FGD5,-0.356254802358707
ER,FRAT1,-0.250215572874677
ER,CYP2E1,-0.193187633236197
ER,PUS7L,-0.583000215162452
ER,C2CD2L,-0.319432194614042
ER,SYN1,-0.27478592476327
ER,RHOV,-0.325603850178063
ER,GP2,0.438713118302975
ER,TM2D1,0.733829957615946
ER,BAIAP2L2,0.191218867394408
ER,KIAA1875,-0.44245402285641
ER,FBXO15,0.201642300146482
ER,NDUFA10,0.0395069203689727
ER,PSD4,-0.693566419924559
ER,STK16,-0.0462919343787734
ER,PRSS35,0.26673770253302
ER,TRAPPC3L,0.141945506911738
ER,PALM2,-0.520899580327752
ER,ZNF585A,-0.238445284129826
ER,TLR3,0.809279591998619
ER,KCNH4,0.380725148892008
ER,TBRG4,0.837868737745998
ER,ARHGAP8,-0.0906753228514505
ER,RIN1,-0.0896454151158145
ER,SPRY4,-0.523904073621824
ER,TMEM134,0.522182383136442
ER,TRMT44,-0.336605079339252
ER,SLC25A44,0.129834695663301
ER,CACNB4,-0.290595862633977
ER,WDR70,-0.465466755557875
ER,FBXO21,-0.763491942621736
ER,RNASET2,0.885748356539829
ER,BRF1,-0.151419288431718
ER,TMEM78,0.626253265408933
ER,PKI55,-0.581851453477472
ER,EFCAB12,0.4940299945772
ER,DGAT2,0.692400312768116
ER,RAD17P1,-0.387018483906538
ER,ZACN,1.22939393234454
ER,GRHL3,0.210756791992183
ER,STX3,-0.347183669433675
ER,HIST3H2BB,-0.315987452348816
ER,BCL7A,-0.52397796345326
ER,C6orf132,-0.597062186155871
ER,CATSPER2,0.229203203236217
ER,VMAC,-0.440332745962766
ER,ADCK3,-0.0575774953857668
ER,DHX36,-0.00285954113888151
ER,TFAP4,0.531892520058324
ER,TEX264,-0.221626150896838
ER,GAB1,-0.469450059739296
ER,AP4S1,-0.419176980860797
ER,TBC1D19,0.164525694129919
ER,SLCO4C1,0.951023271685992
ER,TEX10,0.482486906025742
ER,SLC2A11,-0.242586996284051
ER,SMIM14,-0.442743516735264
ER,AKAP3,-0.0239677756442294
ER,ECI2,0.0686335222311455
ER,ALG14,-0.0325471694413464
ER,SCHIP1,0.05908640230311
ER,CROCCP3,0.0236943913037022
ER,IAH1,0.722639514315421
ER,MKLN1,-0.565527532876365
ER,PCCB,-0.222895512074423
ER,SFTPB,0.676461325322532
ER,TAGLN,0.176849572096715
ER,ARHGEF1,0.218616295098506
ER,SPATC1,-0.331521911659574
ER,TTC30A,-0.53159932224265
ER,RYR1,-0.0123936549186336
ER,PCDHGB7,0.74637383006372
ER,COPS8,0.0380781740407188
ER,CCDC79,-0.327894442614436
ER,PLXNA2,1.59224800831803
ER,ZNF624,-0.19896060720362
ER,COX4I1,0.181126829603675
ER,INHBC,0.105531932699555
ER,HSPA2,0.0776388184805562
ER,GTF2IP7,-0.188899873438474
ER,MANSC1,1.09007470759705
ER,BRAFP1,0.037892583420326
ER,SREK1,1.09950460679444
ER,STK33,0.318975955691974
ER,SHANK2,-0.656951103906613
ER,USP51,-0.229553422343814
ER,MAP7D2,-0.367404638480393
ER,GSTM4,0.60167696865839
ER,UBTFL11,-0.394454477486
ER,FOXP4,-0.198726081937065
ER,COL3A1,0.258738966201033
ER,PGGT1B,0.203312758721206
ER,HOXB4,-0.298804938655162
ER,BCL11B,-0.265126815853572
ER,ATP2A1,0.280668063801793
ER,OSBPL6,-0.521258271035576
ER,EXOSC1,0.877584166004098
ER,LRRFIP2,0.153039601192014
ER,LTA4H,1.08420766406825
ER,ZNF219,-0.0191889625040822
ER,CACNA1G,0.316008036149323
ER,CDK5RAP3,-0.0442676006822606
ER,CYLD,-0.394067981338333
ER,MANBA,0.0642507906411497
ER,MR1,0.646697859317784
ER,ZNF391,-0.19129989800176
ER,APOBEC3G,-0.0532968993337124
ER,DNM3OS,0.663316359060228
ER,HAGHL,-0.341316204325459
ER,ZC3H8,-0.0642862979657881
ER,HOMER2,-0.522807197047419
ER,OVGP1,0.583032916473754
ER,RRP8,-0.340932062236589
ER,STK31,-0.328382443897028
ER,FARSBP1,0.991424361403852
ER,ISOC2,0.316286275274538
ER,AK5,-0.0498299250859874
ER,FAM196B,-0.459077231403667
ER,GTF3C1,-0.467016430042348
ER,PRKACA,-0.239883195538531
ER,TCL6,0.406265621246937
ER,MAP7,0.318818415376022
ER,HTR3A,1.14586326065278
ER,ZFP3,-0.187458110547177
ER,ZNF563,-0.411354172641713
ER,ZNF224,-0.157241713678972
ER,KCNF1,0.405689314789545
ER,FSD2,0.0637538919900793
ER,C4orf29,-0.276512234890847
ER,LRRC37A9P,-0.235894582658056
ER,ASGR1,0.141856489392289
ER,ATG9B,0.0690555549195213
ER,SPA17,-0.142448712366925
ER,NBEA,-0.391854048282491
ER,RAB37,0.412712687727815
ER,RFX2,-0.201716488561466
ER,C12orf29,0.203042421384474
ER,POP4,0.0736797755905519
ER,CFAP58,-0.377711426104864
ER,SCUBE3,0.913989595693509
ER,KIAA1407,-0.276002905123799
ER,PMM1,0.353244910261418
ER,PHF21A,-0.410614337666816
ER,SNAP47,0.227132359751103
ER,TBC1D30,0.00954995159329734
ER,PTGR2,0.600527126681604
ER,SCAMP2,0.254068472961887
ER,ZNF385B,-0.373664445627235
ER,HRK,0.0614289947168564
ER,L3MBTL1,0.568229828613274
ER,WDR60,0.377714741419421
ER,C9orf85,-0.396629473136945
ER,GNAI2,0.0183260061901238
ER,C18orf32,0.0523695651306082
ER,TNFAIP8L3,-0.145116686633092
ER,MAEA,0.189368419434084
ER,HSD11B2,0.669275393749746
ER,MAP3K11,0.426317557443812
ER,HAUS3,-0.375038072171578
ER,ZNF606,0.806609825877642
ER,PEX1,0.338306160957898
ER,SMPD3,0.208073157676411
ER,GABPB2,-0.263770933421557
ER,DENND2A,-0.0423413982052405
ER,DDX19A,0.650780125803624
ER,RPA4,-0.448508116337972
ER,CPEB4,-0.214668869565838
ER,ZNF678,-0.340288228399848
ER,PARP6,0.964623262709615
ER,DNAJA3,0.158219583529822
ER,DAW1,-0.287077419950391
ER,RND2,0.100700150481177
ER,SAMD9L,-0.561878238577588
ER,TRIM41,0.272740971984049
ER,CDSN,0.0694199552827936
ER,CD81,0.187902122890976
ER,BRWD1,-0.548416205765984
ER,DENND2C,-0.360091146967966
ER,SAMM50,0.196532061215524
ER,C4orf33,0.0710325247015989
ER,MTHFD1,-0.259914374126725
ER,TMC5,0.1691225369851
ER,CAMTA1,-0.125835143069883
ER,SAFB,0.826036409465979
ER,CAMK1D,-0.58891564019743
ER,PAPPA,0.27957297113616
ER,FGFR1OP2,0.47981013226736
ER,PCDHB7,0.331353247499061
ER,NBPF17P,-0.594874960041976
ER,NXPH3,0.339832933056336
ER,IZUMO1,-0.118748691132857
ER,CLK3,-0.115979119753251
ER,CEP85L,-0.0539747861701392
ER,ZNF792,-0.199910731151692
ER,DNAJC28,-0.335556589949351
ER,ITM2B,0.748736243417731
ER,EIF4G2,0.292207276750086
ER,ACACB,-0.722335855786081
ER,MIAT,-0.0285090334349447
ER,TECR,-0.0723578364221201
ER,ZNF514,-0.0538977291228044
ER,FGF17,0.190940924516627
ER,MGRN1,-0.199915710007798
ER,MAMSTR,-0.293097326959844
ER,MIR4458HG,-0.184887243758457
ER,KCNA3,0.390952504966369
ER,HIST1H2BN,-0.329085335830666
ER,ABCG4,0.88442068252626
ER,DUSP28,-0.106262349786469
ER,ASPRV1,-0.254859353671222
ER,TMEM189,0.275514081874904
ER,RBM26,0.146768986766498
ER,IRF1,0.732018624833197
ER,WSCD1,0.2041923128176
ER,C16orf70,0.25523880420362
ER,CCDC171,-0.380815711841396
ER,ZMAT5,-0.0442058339928807
ER,HAP1,-0.287188903918039
ER,SMARCA4,-0.143672920191312
ER,ZNF532,0.462655895117549
ER,ERCC3,0.699523941083816
ER,ICA1L,0.382688769886273
ER,SCN2B,0.743560228685905
ER,C5AR1,0.0513786578068043
ER,FAT4,2.11450158080729
ER,RORA,-0.205326302501691
ER,SAMD15,-0.100661249822902
ER,CEP63,-0.420629607708889
ER,NACA,0.348698416977954
ER,HOXA13,-0.356183276657335
ER,GUCY1B2,-0.494966805970668
ER,PLEKHA5,-0.0049530384857396
ER,ZNF230,-0.119672234029304
ER,JAG2,0.439371278182121
ER,ADRB2,0.906306281771518
ER,TXNRD3,-0.204324242467917
ER,MRPS27,0.505245826094754
ER,PWAR5,0.15352616541392
ER,TIGD6,-0.581994900337801
ER,NEU1,0.735557158786491
ER,PCSK1,-0.388937483715242
ER,RNF224,0.133574586548257
ER,ZPLD1,-0.0586098681914309
ER,TTC13,1.55254814126651
ER,SOAT2,0.985803696978875
ER,PPIP5K2,0.510043641629655
ER,PCDHGA5,0.446367557902014
ER,CYB561A3,0.0782733986196025
ER,KCNQ1OT1,0.409196646713179
ER,DPY19L2P1,0.398403933109954
ER,AFF3,-0.609677977965328
ER,SLC25A45,0.13512624715363
ER,BMF,-0.143259622685666
ER,BCAS4,-0.328436847193727
ER,CLDN22,0.0284070467867888
ER,APOL4,-0.010304248059459
ER,RGS3,-0.220998195672642
ER,TRAF3IP2,-0.310099877620472
ER,SLC31A2,1.12166297295766
ER,SNX15,1.00405853085074
ER,TNS4,-0.336128466077149
ER,DNAJC10,0.229652023098237
ER,FGF11,0.380949317091788
ER,AIM1,-0.489528862310347
ER,SLC25A26,-0.190260557885408
ER,SOBP,-0.176733168813917
ER,FAM3A,0.217008939636838
ER,EVL,0.0954505541913074
ER,SLC45A1,0.482440543131572
ER,C1orf52,-0.266346384206999
ER,ACADSB,-0.411311179304445
ER,FBXL20,-0.320124355052111
ER,SMAD2,-0.821436996121865
ER,HDAC9,-0.322804305596552
ER,OSBPL2,0.208577119131062
ER,BLACE,-0.111883374961207
ER,BOC,-0.160794458152736
ER,ZNF502,-0.276293672277016
ER,RAPGEF5,-0.56565200361522
ER,XK,0.648452896294362
ER,PRICKLE1,-0.405362067124652
ER,ATP5S,-0.317629321673814
ER,MACF1,1.09888592680126
ER,TRGV5,0.572355905884337
ER,ZNF268,-0.239261570801463
ER,PELI2,-0.444184809841644
ER,GPI,0.158263256893568
ER,CCNG2,-0.13909593396688
ER,GPC3,2.10539219693855
ER,TRIM13,0.138812270965957
ER,ZBTB44,-0.500547834376438
ER,BFSP1,-0.470522921262045
ER,AGFG2,0.0423571669938384
ER,NKD1,-0.230550831471056
ER,TBCK,0.0817815766703062
ER,LINGO2,0.565573412621247
ER,ALDH1L1,-0.0484505360805937
ER,C10orf55,0.0506804650472296
ER,C14orf79,-0.414818226918614
ER,H2AFJ,-0.0574467107003976
ER,PAAF1,0.121830149208378
ER,RGS12,0.570786738226787
ER,SYTL4,-0.0211117769628573
ER,ANKRD26P1,-0.417801064620852
ER,MRPS17P1,1.94736701540895
ER,EML5,-0.455929816255929
ER,RPL39,0.47863025268211
ER,SGK494,0.197746799270033
ER,PLCE1,-0.309166230278395
ER,PRDM1,0.0972639438193131
ER,SMOC2,0.0900154365623687
ER,GBP5,0.312881465104697
ER,JPH2,-0.477785944424192
ER,UBQLN1,0.375884857305871
ER,C3orf70,-0.365963698512295
ER,NRIP2,0.945980888079015
ER,NFYB,-0.552305559305273
ER,ZNF557,-0.199480002182559
ER,C14orf37,-0.0137030349167177
ER,PRKCG,0.155516322329471
ER,IFT27,0.438233724392952
ER,TEP1,-0.702968143943113
ER,GPR135,0.219303714774489
ER,PSG4,0.300849748878608
ER,RAB11FIP4,-0.306496680337607
ER,PPP1R37,-0.00154977294588919
ER,CCDC122,0.718387708533003
ER,ZNF347,-0.47662536154065
ER,CAPRIN2,0.338092385765168
ER,KBTBD8,-0.257526340430876
ER,KCNB1,0.508031698673376
ER,KCNT2,0.381883767539021
ER,PRRT4,0.542012153772127
ER,CAPS,-0.0331590170077509
ER,SAMD5,-0.579102228755751
ER,DNLZ,-0.376225164715985
ER,GIGYF2,-0.467685189188652
ER,DIS3,-0.376583222116691
ER,CHMP1B2P,-0.368674816176755
ER,SFXN2,-0.0772092943387769
ER,CDH15,-0.588246264074053
ER,DLX3,0.398224546288948
ER,BRINP1,0.622636059815948
ER,TNRC18P1,-0.292186039535025
ER,PCAT14,-0.0163093366145157
ER,ZNF402P,-0.508218967842223
ER,ANO4,1.09606571395514
ER,SLC36A4,0.420456220543138
ER,ZNF548,0.053285634874463
ER,RPS6KA5,-0.636467063540163
ER,DMRTA1,-0.0622536226016146
ER,DNAH17,1.01738169888302
ER,CCDC121,-0.272957502900652
ER,HAVCR2,0.952754295816564
ER,OXTR,0.146986603913711
ER,C1orf220,0.503044632294585
ER,RPL38,1.03412120632569
ER,CRTC1,-0.540896367025188
ER,RGS7,-0.322815154243057
ER,C11orf71,-0.0910856344538848
ER,PDGFB,0.557927976925871
ER,PCDHA11,1.12074103887189
ER,TRIL,1.90912938048651
ER,PPAP2C,0.058930707099483
ER,DDN,-0.00376438127990784
ER,RNF125,-0.585926451573033
ER,DGCR6,0.0580744504854517
ER,TMEM151A,0.274673600959533
ER,ADAMTS8,1.04174849656664
ER,RAF1,0.988121231328357
ER,PAK4,-0.244092913173379
ER,RPL3L,0.461187584094794
ER,EPHA5,1.0893463934591
ER,AKNA,0.0303219273125245
ER,RABL6,0.020583238161659
ER,RCN2,0.0518872076518449
ER,PCDHA4,0.367788216361619
ER,PHACTR3,-0.264860807440182
ER,ERCC6,-0.739709511469505
ER,FADS2,0.440368391287966
ER,RAB40B,-0.11091135641058
ER,TCAF2,-0.405767735832064
ER,PCSK7,-0.498861094546344
ER,ZC3H12C,-0.307242508954526
ER,C3,2.30106018666812
ER,SLC22A18,0.390984034046896
ER,TCAP,0.0477739674292498
ER,UBXN6,-0.0814144737456744
ER,CLTCL1,-0.104403301403864
ER,ATP6V0A4,1.44385416377703
ER,PDHB,0.468239128774477
ER,TRA2B,1.47547390012747
ER,OASL,-0.943453910093823
ER,SMAD4,-0.516652048379631
ER,S100A1,0.00952504147962502
ER,B3GNT4,0.440529520128889
ER,FAM195B,0.628801718513802
ER,TARBP1,-0.419930399296857
ER,SREK1IP1,-0.534656595283505
ER,PDK1,-0.36773105615196
ER,CHORDC1,1.53688628913579
ER,FZD4,1.23032190929326
ER,PLA2R1,1.69711358753522
ER,ZNF641,-0.365222327757672
ER,MOB3B,-0.416991608209775
ER,PPP2R5E,-0.478563051886059
ER,B3GALT5,0.432780822981984
ER,CARD8,-0.0412445763781414
ER,ADAT2,0.284099926721695
ER,ZNF506,-0.463904439742502
ER,FGF13,-0.197980701383716
ER,FAM86B3P,-0.288204483719709
ER,IRX6,0.567068862874333
ER,CYB5R1,0.25043749579084
ER,SH3GL2,-0.391171932598228
ER,CFL1P1,-0.676341995103837
ER,PYGO1,-0.53860219724905
ER,KCTD19,-0.156685655734287
ER,ATP2C2,-0.541326604608118
ER,PCNXL2,0.237511129778339
ER,LRRC66,0.633166398877394
ER,SLC30A4,0.565785403860241
ER,C15orf57,-0.556244967412014
ER,PAX7,-0.139523962246395
ER,RNF103,0.583141289982743
ER,CSRP1,0.869230845686188
ER,SIAE,0.431744734470162
ER,FRMPD3,0.0931607515215212
ER,MVK,0.828747778434664
ER,MAGOHB,0.0700070073777355
ER,DDHD1,-0.613260288803819
ER,CCNT2,0.164205857361344
ER,ZNF566,-0.439326907283529
ER,EPN1,-0.112156582206191
ER,DSTN,0.0495345997702651
ER,LRRC39,0.279588987868215
ER,HMGB1,-0.30723292980484
ER,PCDHA12,1.68776563518232
ER,VWA5A,-0.393901920308706
