radius,angle,channel
0.9838665810068962,-1.0209661837069035,black
0.983160998158005,-1.2025664581888802,black
0.9837407149680646,-0.5092484117204283,black
0.9927090395828129,-0.4588023980994317,black
0.9679786742700783,-0.8463663271125607,black
0.9726512126190056,-0.7195999747215763,black
0.9684648670693395,-1.420782671006857,black
0.9894316546596074,-1.81015934857132,black
0.9599802179943306,-0.5638868966212066,black
0.9698236365821482,-0.46715270759777844,black
0.9408850283375586,-1.0180834942662018,black
0.9514367926010697,-1.6045562711439458,black
0.9328979358153148,-1.2795623351701688,black
0.9423772196665012,-1.6279543893318933,black
0.9767712208081994,-2.099710892684687,black
0.929435115178979,-0.7637015206093606,black
0.9550637233630688,-0.4154761378508234,black
0.9437282625503032,-1.9602757682175567,black
0.9089273634502295,-0.587158401557464,black
0.8992463714176836,-1.3597634925756454,black
0.9749422111926499,-2.454838083440722,black
0.8849485266346954,-0.8834556309742778,black
0.9214664749672363,-0.42396677389846604,black
0.8811710476057587,-0.6507402613504556,black
0.8764111173800139,-1.6454688070612622,black
0.9247951385432316,-2.4090724088330866,black
0.8724905191998128,-0.42427873824676626,black
0.9524388889155314,-2.629758473811722,black
0.8272451562249744,-0.7993895499565759,black
0.8432676325434348,-2.208963567012549,black
0.9747713986677085,-2.843673401220211,black
0.7281603091379137,-1.1825276554387005,black
0.8340147142766419,-0.3400925789874882,black
0.9653177519773776,-0.22235088945584752,black
0.8622831388248248,-2.829544537439272,black
0.8231324173008489,-0.24407942412203257,black
0.9310117033025205,-3.0828862712705423,black
0.761142075007278,-3.0966674533731537,black
0.9668416101212294,3.131057032127181,black
0.852491609156419,0.10624147064523914,black
0.6006576407506165,0.7616482943215126,black
0.880628788119374,2.8600561107941935,black
0.8059696054262131,1.9986438386348027,black
0.7676494829003044,2.520198443076512,black
0.947567124995048,2.8419934806147396,black
0.8409143800802822,2.5327016726186877,black
0.9768264972976989,2.7653765360771634,black
0.9319601403447475,1.975237203023131,black
0.9092756713505025,2.6191399122103443,black
0.9252618137213507,2.1981492123255224,black
0.9538014948790972,2.582820804089618,black
0.8894879924462494,2.399095631746894,black
0.9558285310113526,2.4868526600890273,black
0.9368378577255322,2.3421137089900923,black
0.9739813852311321,2.478636430749622,black
0.9572124224423616,2.3495391554998344,black
0.9845243247017084,2.370372457286085,black
0.9860751059510916,2.4159737763611986,black
1.0061534856982675,2.4045012733746303,black
0.9446841902955325,-0.6726154764049619,cyan
0.9405112683490149,-0.7635167586264512,cyan
0.9308293127770985,-0.8735706389176544,cyan
0.9370923364947464,-0.675991749669164,cyan
0.9244827302578579,-0.7575548401570229,cyan
0.916454325748873,-0.9054619972245156,cyan
0.9199056478375877,-0.5872179651322713,cyan
0.900869692325641,-1.0273626473602882,cyan
0.887797505432528,-0.9316803006274295,cyan
0.8832308806376742,-1.1605076879185596,cyan
0.8970797315688972,-0.4713772755730772,cyan
0.8705385274523919,-1.228358149358562,cyan
0.9015596212854637,-0.41473742293048765,cyan
