radius,angle,channel
0.9034421849819317,-1.0209661837069035,black
0.90105579307689,-1.2025664581888802,black
0.8890611093849942,-0.5092484117204283,black
0.9457946927305705,-0.4588023980994317,black
0.8149685826644508,-0.8463663271125607,black
0.8369109855704072,-0.7195999747215763,black
0.8258177174209621,-1.420782671006857,black
0.9390457481952449,-1.81015934857132,black
0.7596299766880973,-0.5638868966212066,black
0.8100258420490452,-0.46715270759777844,black
0.6902667554798559,-1.0180834942662018,black
0.747314808957287,-1.6045562711439458,black
0.6628115416443374,-1.2795623351701688,black
0.7081009842916294,-1.6279543893318933,black
0.8714769630611875,-2.099710892684687,black
0.634768735653529,-0.7637015206093606,black
0.7280029680971272,-0.4154761378508234,black
0.7163418406164745,-1.9602757682175567,black
0.5419031170623081,-0.587158401557464,black
0.5414523146389532,-1.3597634925756454,black
0.8613116521572433,-2.454838083440722,black
0.481688625382869,-0.8834556309742778,black
0.5808339738775846,-0.42396677389846604,black
0.45782724628589516,-0.6507402613504556,black
0.47732652168512507,-1.6454688070612622,black
0.6392902597988014,-2.4090724088330866,black
0.4170199274135281,-0.42427873824676626,black
0.7518414310371214,-2.629758473811722,black
0.33073605023488273,-0.7993895499565759,black
0.3950596818326587,-2.208963567012549,black
0.8580973273241447,-2.843673401220211,black
0.1867208624460562,-1.1825276554387005,black
0.3232224171102564,-0.3400925789874882,black
0.7985055743630765,-0.22235088945584752,black
0.4343137477080623,-2.829544537439272,black
0.3292179074657647,-0.24407942412203257,black
0.6546185954155719,-3.0828862712705423,black
0.2305665958054565,-3.0966674533731537,black
0.8143944391973053,3.131057032127181,black
0.44535339656798273,0.10624147064523914,black
0.13400319260811708,0.7616482943215126,black
0.4713763282438536,2.8600561107941935,black
0.32926196750379133,1.9986438386348027,black
0.21006499818513924,2.520198443076512,black
0.7182329624058514,2.8419934806147396,black
0.3441171091844379,2.5327016726186877,black
0.862983992026812,2.7653765360771634,black
0.6775691825455908,1.975237203023131,black
0.5525737905101453,2.6191399122103443,black
0.6191811312175576,2.1981492123255224,black
0.7346432033059822,2.582820804089618,black
0.4669710068041001,2.399095631746894,black
