radius,angle,channel
0.9790052849769189,-0.9733357591534761,black
0.9612209660970454,-1.404593944049272,black
0.9713333588614703,-0.7030048496278314,black
0.9327238869530452,-0.9670171267798564,black
0.9640327925929907,-0.6268364204184215,black
0.9537547227170637,-1.8595201343027683,black
0.9040796782314257,-0.8684001688851652,black
0.8720055554285472,-1.5918782467053043,black
0.8581424983352209,-1.1279333424912348,black
0.9178708701270349,-2.156246662040396,black
0.9189087995667006,-0.4894018602389147,black
0.7677090425092724,-1.884882969373801,black
0.8810056908188628,-2.6353643681204053,black
0.9626475568006776,-2.8916312650857807,black
0.736306436150149,-0.5259134861782071,black
0.9152055675549214,-2.986655049147204,black
0.8105829614447458,-2.847833020708464,black
0.8660873372967065,-2.9739498663372577,black
0.8999687084135076,-0.11327087907616165,black
0.5453358063015625,-2.240888429743557,black
0.7603423394697422,3.068326735892511,black
0.920403975850341,3.0120009984801,black
0.7257944979136066,2.2242334069847822,black
0.8988045065405476,2.822487209720227,black
0.8684975339158204,0.791943020214556,black
0.8331038832188795,2.614309211312672,black
0.7189035402564403,1.6931563965505203,black
0.9295544403605612,2.782636089696327,black
0.951765008771094,2.7846667410626758,black
0.8616176141324083,2.511042953061992,black
0.8424617925479007,2.187290410597826,black
0.923900112556686,2.5771656966268375,black
0.9831929557907912,2.7396835854873434,black
0.9281596011689628,1.0828222001881977,black
0.8384301508485955,1.7641130254203654,black
0.9209141359433183,2.3781983378030023,black
0.8995936694511467,2.1647845829714583,black
0.894159520146476,1.4815259557374418,black
0.948132512254756,2.4178173663834883,black
0.8931220942617264,1.9088812484620776,black
0.9164178259368854,2.081698077109113,black
0.9126266105193818,1.7011995915095708,black
0.9626161349437931,2.2875504939497593,black
0.919150059957381,1.8763168173180302,black
0.9609473860069726,1.387388842527096,black
0.9414546391196955,1.7681974095233015,black
0.9501263487286018,1.9071467360285932,black
0.9699028252209944,2.109074474929387,black
0.9640501209317709,1.596038969953195,black
0.9828155387551997,1.848943000814008,black
0.9514145125750145,-2.545548989562921,cyan
0.8667613839248579,-2.068574178622165,cyan
0.9528758648591056,-2.6178677668377315,cyan
0.8311213073864507,-1.8632001734624672,cyan
0.9026329676252608,-2.4883687390663707,cyan
0.8444417445890986,-2.0962628827724012,cyan
0.8009390199664991,-1.6909454962788384,cyan
0.9144102047458503,-2.7015449139663277,cyan
0.9300008421540098,-2.8736805131660366,cyan
0.9456302915888883,-2.9831939799880236,cyan
0.5977748787272591,-1.3268241853877423,cyan
0.6861320163145461,-0.5135472351537936,cyan
0.7252010260430095,-2.774006012426531,cyan
0.9449440148943506,-3.093209478539481,cyan
0.4587422960429896,-0.6928757824953152,cyan
0.9719168041392973,-3.1244902862405213,cyan
0.5770358626269024,0.2639499058050359,cyan
0.4251197157462148,1.319458690765115,cyan
0.6840829403149123,0.9410899163525904,cyan
0.7756719476307924,2.2153075199602426,cyan
0.917335457505798,2.7251744819996406,cyan
0.8060852185397382,1.5202444285667323,cyan
0.8533434284193989,1.27281822733487,cyan
0.820531722607147,1.6191586216601925,cyan
0.9780636275163093,2.666666828440347,cyan
0.8518485252749993,1.6107900334314402,cyan
0.8683937936513904,1.8795784075890947,cyan
0.9642222809384233,2.52679475751103,cyan
0.9668206682292199,2.4534081687730738,cyan
0.9608409684755538,2.4112588160165944,cyan
0.9686455385265668,2.3606038667298024,cyan
0.9366413984703699,2.103788075716269,cyan
0.9633879811046571,2.2267186985511884,cyan
0.9722864572640074,2.249577815281782,cyan
0.9332804536359822,1.7142313268782436,cyan
0.9491329686277462,1.7517894939589995,cyan
0.9680985186004675,1.9955785104917454,cyan
0.961084490946441,1.87260657209593,cyan
0.9748270930688036,1.9933315041721424,cyan
0.9724730137585448,1.951609394987802,cyan
0.9716916997720171,1.7485922952937623,cyan
0.980178000517878,-2.0638196561809927,red
0.9861621735537803,-2.126041050453571,red
0.9517241748636883,-0.662859136518638,red
0.9692781319321107,-2.0547467240256987,red
