radius,angle,channel
467.7793465140047,-0.9733357591534761,black
333.33778979352815,-1.404593944049272,black
476.0065754611087,-0.7030048496278314,black
350.7603345065752,-0.9670171267798564,black
449.62655884844554,-0.6268364204184215,black
269.9168352983011,-1.8595201343027683,black
303.6100535952604,-0.8684001688851652,black
182.78506210801578,-1.5918782467053043,black
203.36319736113094,-1.1279333424912348,black
209.66062799159783,-2.156246662040396,black
318.53875128889473,-0.4894018602389147,black
90.15491716241186,-1.884882969373801,black
174.77332133499695,-2.6353643681204053,black
298.11809667437467,-2.8916312650857807,black
103.0759138169353,-0.5259134861782071,black
231.62780669555434,-2.986655049147204,black
119.9934503886791,-2.847833020708464,black
172.2682327337117,-2.9739498663372577,black
192.37964997234502,-0.11327087907616165,black
23.91591506347297,-2.240888429743557,black
99.11908603062012,3.068326735892511,black
265.0759032529866,3.0120009984801,black
93.52096552818121,2.2242334069847822,black
249.44610298601688,2.822487209720227,black
119.78813788288993,0.791943020214556,black
173.40561096446152,2.614309211312672,black
88.9203828454801,1.6931563965505203,black
305.3126129530909,2.782636089696327,black
349.90588014718645,2.7846667410626758,black
209.05340597292073,2.511042953061992,black
195.1875277606724,2.187290410597826,black
305.1895084577586,2.5771656966268375,black
430.1275018162871,2.7396835854873434,black
202.94204241759482,1.0828222001881977,black
191.82885777656853,1.7641130254203654,black
308.45010845519516,2.3781983378030023,black
280.259810657029,2.1647845829714583,black
237.20007536935572,1.4815259557374418,black
362.8041903246609,2.4178173663834883,black
276.93224982533775,1.9088812484620776,black
316.6964440280155,2.081698077109113,black
298.7924419631053,1.7011995915095708,black
406.20571402238346,2.2875504939497593,black
325.32100075618513,1.8763168173180302,black
329.7867582453216,1.387388842527096,black
366.37062231855487,1.7681974095233015,black
396.47165619742157,1.9071467360285932,black
440.5529727365077,2.109074474929387,black
390.37992224464614,1.596038969953195,black
483.8519380734671,1.848943000814008,black
259.62151244356073,-2.545548989562921,cyan
156.7690330501594,-2.068574178622165,cyan
265.4309126797812,-2.6178677668377315,cyan
131.31842268387322,-1.8632001734624672,cyan
193.73836360671,-2.4883687390663707,cyan
137.26253217595468,-2.0962628827724012,cyan
115.57767075629371,-1.6909454962788384,cyan
215.37131364077945,-2.7015449139663277,cyan
244.57833725989573,-2.8736805131660366,cyan
277.32496761018456,-2.9831939799880236,cyan
37.865797395154274,-1.3268241853877423,cyan
74.79480634920662,-0.5135472351537936,cyan
71.63883984456777,-2.774006012426531,cyan
284.18573941242505,-3.093209478539481,cyan
18.386534315006347,-0.6928757824953152,cyan
335.9022976000697,-3.1244902862405213,cyan
23.977228806927723,0.2639499058050359,cyan
12.653108394912884,1.319458690765115,cyan
46.09692559031258,0.9410899163525904,cyan
127.91641446101183,2.2153075199602426,cyan
287.41458835017033,2.7251744819996406,cyan
141.4362368297508,1.5202444285667323,cyan
157.18225558094574,1.27281822733487,cyan
162.4454913501447,1.6191586216601925,cyan
422.6266894226758,2.666666828440347,cyan
196.41261527144255,1.6107900334314402,cyan
236.43803418484998,1.8795784075890947,cyan
393.998164377711,2.52679475751103,cyan
405.0401581614865,2.4534081687730738,cyan
