radius,angle,channel
1.1027587837232986,-1.1595120656939943,black
0.9480031892507558,-1.2514880932086863,black
0.8369655518020689,-1.2603867750432916,black
0.8089162148990514,-1.1433394086331208,black
0.7677569651414025,-1.3285660294686399,black
0.6597463126739191,-1.2531979572160978,black
0.7223136766454709,-1.4074081244300878,black
0.608019376792735,-1.1300498514797985,black
0.8311740587334504,-1.7117678504460423,black
0.4632835586357869,-1.1841696467946723,black
0.42279618245519973,-1.3013754052260624,black
0.9405532587160743,-2.122351273363482,black
0.6392424816030052,-1.6743324868709992,black
0.7616169285035015,-1.9882819178451454,black
0.4239125236558045,-1.051797814007609,black
0.8041924552458559,-0.8078688662468281,black
0.8337414020344609,-2.558620497053027,black
0.2265764417450293,-1.2927877036462598,black
0.7671217453313093,-0.6167406114137954,black
0.44241371805562346,-1.8695129301804518,black
0.6431120572175375,-2.6354852787843073,black
0.8622179988440938,-2.8606401582884358,black
0.8355219004401279,-0.3652956602892637,black
0.4386443097528657,-2.465720041090474,black
0.11580014666437266,-1.328443800574889,black
0.395696233859777,-0.5331368784398534,black
0.23126367267250514,-2.242976301803102,black
0.8352222643209962,-3.061815462232601,black
0.5180020881735136,-3.0159398787032,black
0.5490775581041755,-0.08411696827333112,black
0.1816183559782584,-3.1030289477820214,black
0.5305085617072012,3.130376964250862,black
0.26780195932500256,3.0215348942136346,black
0.07672711301511678,0.8047179365123519,black
0.5999725861084914,3.070880686583587,black
0.7911409531378442,0.1099231630353296,black
0.7662680991770401,3.0619123666519874,black
0.29769278539534083,0.2985159227773344,black
0.36936674566518785,2.9079850970752297,black
0.3267757014587374,2.276212395229578,black
0.3467499283849332,2.7428892529495306,black
0.500457054364054,2.880048681930758,black
0.38148124166640873,2.484173625825483,black
0.34835994590373415,0.4839508017670845,black
0.6196423879436778,0.31857713758976935,black
0.4850156851718531,0.9444781846023498,black
0.6512483311465063,2.8859775084670933,black
0.46740713751524054,0.4469806777111333,black
0.8176742523923203,2.9064028852399653,black
0.5213071718681482,2.5100554877640593,black
0.5614419301673107,1.9445236739319471,black
0.5446435105548942,2.6550221857802208,black
0.750694560765275,0.3760815492394818,black
0.8792568802922202,2.8780158358340837,black
0.7360241438421468,2.822205062740388,black
0.6999035375589874,2.197431434942513,black
0.715121788315189,1.4652759512533124,black
0.6366227621006267,0.5260053846604644,black
0.7915782985830919,0.9455963922223899,black
0.8564256468688731,0.3848347429389709,black
0.7443838533894693,2.6245093964317823,black
0.722351684702546,2.7309580802189655,black
