radius,angle,channel
804.5810415936784,-1.1595120656939943,black
712.500442746347,-1.2514880932086863,black
627.4734005423018,-1.2603867750432916,black
582.936442457053,-1.1433394086331208,black
515.5364117770586,-1.3285660294686399,black
495.2541117283513,-1.2531979572160978,black
422.1072407350904,-1.4074081244300878,black
432.851676584678,-1.1300498514797985,black
322.68660277452625,-1.7117678504460423,black
343.86768761317256,-1.1841696467946723,black
299.2820818882049,-1.3013754052260624,black
311.7085717152543,-2.122351273363482,black
254.85028273823644,-1.6743324868709992,black
259.7993602853925,-1.9882819178451454,black
265.43958894575894,-1.051797814007609,black
309.18726525330135,-0.8078688662468281,black
287.8898230875084,-2.558620497053027,black
162.73389179331855,-1.2927877036462598,black
261.91381681036347,-0.6167406114137954,black
157.45859699684695,-1.8695129301804518,black
227.91035981141317,-2.6354852787843073,black
347.9828943500594,-2.8606401582884358,black
267.2976837117327,-0.3652956602892637,black
147.84006041804847,-2.465720041090474,black
77.75792966412573,-1.328443800574889,black
130.81591883759444,-0.5331368784398534,black
76.02315402644723,-2.242976301803102,black
407.635592912937,-3.061815462232601,black
243.25692294515613,-3.0159398787032,black
184.31257987212808,-0.08411696827333112,black
90.40631868297599,-3.1030289477820214,black
313.35881147030767,3.130376964250862,black
179.63214524326983,3.0215348942136346,black
31.242526201642022,0.8047179365123519,black
375.27693838155994,3.070880686583587,black
305.50476209992723,0.1099231630353296,black
483.87433672388113,3.0619123666519874,black
192.1593337323923,0.2985159227773344,black
304.6131203039603,2.9079850970752297,black
125.45541824047513,2.276212395229578,black
284.6669123535332,2.7428892529495306,black
435.1372947597982,2.880048681930758,black
187.3981090144199,2.484173625825483,black
250.41799676202976,0.4839508017670845,black
410.30669220142835,0.31857713758976935,black
173.4337103905938,0.9444781846023498,black
563.653358592226,2.8859775084670933,black
338.9617552629085,0.4469806777111333,black
675.9478541287825,2.9064028852399653,black
266.7990530447726,2.5100554877640593,black
173.48995121593325,1.9445236739319471,black
364.6610462908022,2.6550221857802208,black
535.0554197745028,0.3760815492394818,black
765.7860857336198,2.8780158358340837,black
641.7960893026609,2.822205062740388,black
251.25076554243623,2.197431434942513,black
205.65835599957242,1.4652759512533124,black
433.2243401235442,0.5260053846604644,black
283.05550848174113,0.9455963922223899,black
611.376692807606,0.3848347429389709,black
466.3010884606373,2.6245093964317823,black
584.968919497445,2.7309580802189655,black
266.11390528883356,1.1747453470376035,black
491.6767457785489,0.532253784611507,black
260.37296143471633,1.8323954084568763,black
567.4464139672239,0.4592089452408923,black
405.9602366656619,0.7031853118594965,black
295.7817876120768,2.042251448254343,black
743.9518586887945,2.778086781161797,black
371.1392578113164,2.348239374907297,black
265.39987709161556,1.4890893653202877,black
838.1757555259514,2.81674677493508,black
647.4254373292626,0.42935726005890296,black
598.473648022167,0.4878372001260715,black
745.9913579574313,0.41168932013525183,black
816.7518567822968,0.4019366565115173,black
213.49835267172432,-1.5817526151185264,cyan
228.96922343792386,-1.1445873270344558,cyan
204.353703515107,-1.7895081840941909,cyan
205.78254309498755,-1.421242868138299,cyan
223.33303601705734,-2.0168067629823745,cyan
245.83569938813574,-2.2866851984117065,cyan
192.99059882505097,-1.2728118761101777,cyan
220.438175725742,-0.9752299797617817,cyan
200.06905383400658,-2.050522369339639,cyan
216.8188675769111,-2.1985230573218613,cyan
235.4025344882799,-2.436945486837316,cyan
193.36913397696662,-0.8836477438202718,cyan
214.37723201631408,-0.7716256290945573,cyan
258.2489129615626,-2.5710123386098065,cyan
266.8351589851912,-2.718797022655344,cyan
190.8143064415095,-0.5983733083204505,cyan
276.6152460142813,-2.796841641829534,cyan
194.45263359482698,-0.46666084233010147,cyan
311.6485094816512,-2.91015330965159,cyan
167.75563849109656,-0.33079084671309644,cyan
319.2073910195261,-3.033346486373727,cyan
169.07773536130188,-0.16928335219182977,cyan
134.70675075082264,0.026092680589586595,cyan
316.62764972489475,3.0988971776567413,cyan
119.67082793282017,0.13000873263296273,cyan
339.89975114988613,3.084148663684965,cyan
129.71837748241046,0.5028497487803734,cyan
358.56243092892265,2.9550087760886576,cyan
121.82111190181796,0.9419069902870327,cyan
379.05080004753745,2.834688940458434,cyan
412.63972619336926,2.796692884551118,cyan
144.96900861073752,1.3222555890608438,cyan
170.1674521197513,1.4312995595074403,cyan
411.0922567558494,2.686985536113618,cyan
182.9310855901945,1.6382997727907507,cyan
201.71670941398432,1.8901998179790247,cyan
395.4094375978315,2.5831487747180435,cyan
378.8765483283479,2.549296533028083,cyan
238.53670048745747,2.042250289465315,cyan
296.0912875769308,2.291250346939725,cyan
242.38311628671565,1.957176291021311,cyan
336.1945276771236,2.406325061109149,cyan
273.5337362590518,2.152703403460134,cyan
385.79875382660845,2.4882206748275575,cyan
326.18480394526125,2.3124441839427807,cyan
292.54058889229344,2.1265478154283395,cyan
534.9981698073003,-1.2203760526969154,red
523.9167617030432,-1.2771178327115682,red
514.6079576290732,-1.2327624915972113,red
497.8147507829292,-1.1972530356250068,red
486.13605429630104,-1.2643347891508003,red
466.1573622984125,-1.3465483976804553,red
474.2748212094999,-1.1478608657458815,red
320.2269105153826,0.20285318957400986,red
484.0818086546255,2.9744920106183526,red
281.3087945953717,0.3351084163217255,red
544.3280756997962,2.9596061659213597,red
349.27405865095676,0.3189279986237744,red
314.2621464211821,0.34578473319847414,red
466.61524645487964,2.9024777560524098,red
502.85973267651013,2.917973026222317,red
562.89482534319,2.898458665370058,red
503.0707979594536,2.8398300583684235,red
305.88836694034575,0.48465543308890224,red
379.444636992106,0.4251780634284003,red
531.5096847653579,2.858402608324553,red
330.2877623258357,0.5074883465102973,red
492.41302124048883,2.7618804381772692,red
559.6046812229988,2.784683754844432,red
802.1704195110686,-1.196000077719991,magenta
814.3179190071756,-1.1753909058283727,magenta
816.9834450360948,-1.1433744194438136,magenta
769.0267200342754,-1.1549477581109857,magenta
746.866189493459,-1.2013957518965561,magenta
715.6773865600297,-1.25589588254775,magenta
678.5312542307407,-1.2875054949558038,magenta
679.2450784412853,-1.197580257127622,magenta
618.9037877163212,-1.3132152535621904,magenta
626.010811865932,-1.1744688513015926,magenta
545.8793484452747,-1.3572981268204853,magenta
550.3561537263712,-1.1641939688769904,magenta
662.7226816610615,2.9402810492401614,magenta
736.0650363019485,2.8980246779211782,magenta
520.0090273668161,0.3813100356766666,magenta
655.0759744075575,2.8192607509527323,magenta
695.6400468052797,2.835660382327814,magenta
579.0660235218534,0.3850762583084151,magenta
544.3280227741251,0.4171026307523397,magenta
741.162378561047,2.8338353286990987,magenta
819.1496032116881,2.857604520989485,magenta
778.8031875513595,2.834377220352498,magenta
517.8583675036008,0.478646900065261,magenta
873.950468990256,2.8592186091077827,magenta
638.8893397901036,0.39104290558158694,magenta
717.8435716265012,2.7836211698745617,magenta
840.3922687407334,2.823904387085456,magenta
640.9231139241655,2.7144533569122054,magenta
603.236650796807,0.45576544075236025,magenta
780.9521467693556,2.7906005470540007,magenta
692.2366541213305,2.736969475152727,magenta
683.3505775686519,0.4101987382897614,magenta
548.325776279823,0.5243393000946189,magenta
531.6821693402125,0.5557705364556429,magenta
739.7341707548911,0.39186584954582776,magenta
914.6998258289409,2.818388604863918,magenta
581.3691864647412,0.5332185980793913,magenta
717.357209165272,0.4245917630879526,magenta
656.89690314048,0.4700253781023673,magenta
866.3898543156992,2.7898334626558445,magenta
785.8983454065407,0.4006510861292755,magenta
806.5824928153916,0.3911545958902973,magenta
771.6767689751705,0.43545995144162625,magenta
851.2722708880676,0.4218009534320533,magenta
148.77894344718993,-1.6336092928715353,green
194.69522638123343,-2.4611794887852443,green
108.48594997458832,-1.932001129640493,green
149.41494884951302,-0.7466985900333943,green
81.8355398907648,-2.7730006445711854,green
120.29110016884096,-2.919594986530867,green
41.045991535616544,-2.5618444942512086,green
154.69487756588057,-3.0737585756035086,green
283.46613817159704,-3.111653252422317,green
110.34017099226035,-3.137192260113203,green
57.34115840591154,-3.1331250115418112,green
141.44663742700473,3.1025966097175406,green
36.36159181329966,2.7309810891954043,green
59.11611171748719,0.3907170535687961,green
104.58986071459492,2.8555140553329714,green
143.31296056837223,2.9055518425940448,green
81.0717664312483,2.6465533162681694,green
120.28284162201354,2.7535305812402893,green
64.9528955194058,2.3651720314051214,green
197.187001989584,2.8772790817916825,green
154.4474397187329,2.7600112795338374,green
259.48691735929043,2.89033411619462,green
128.18577376888723,2.5776843195832897,green
192.94138859622575,2.711120306393226,green
119.54407914119683,1.548535775860462,green
335.19828361742395,2.6182855629105437,green
187.38281852104885,1.395601094845677,yellow
220.51545177383076,1.5677992657091517,yellow
238.71485420838385,1.8918882976307922,yellow
291.4797029606695,0.9704675816168218,yellow
241.78050027822349,1.6177118698397182,yellow
463.8894050489356,2.578784273179476,yellow
266.65102022866,1.1998477704240194,yellow
354.8711616284891,2.3498673132188563,yellow
332.2363373437165,2.225622764401567,yellow
412.2337673088428,2.441763348078877,yellow
272.06443781221327,1.790670467445187,yellow
308.03714875487736,2.0695324719696524,yellow
505.9005369077067,2.5514710396114144,yellow
153.56963536602137,-1.0405976267475179,orange
145.20509066130919,-1.2653862053557121,orange
170.9889217533854,-0.9340945724587272,orange
126.1088265758597,-1.1573980579370748,orange
126.58548859955722,-0.9301597313750125,orange
147.26918304023954,-0.7509391616319581,orange
92.79321993161803,-0.913959854196973,orange
297.03036860774455,2.86009146283427,orange
284.09509904253014,2.7761897427758453,orange
265.89563763698357,2.745795348546296,orange
326.5957060373841,2.753754900231816,orange
278.25493762876516,2.681657993038261,orange
302.4027111356168,2.676924891781822,orange
289.87391069580616,2.599661534506824,orange
343.32238906208704,2.6418683102948535,orange
