radius,angle,channel
1.0691709697589462,-2.2300460069438217,black
1.0720068403254248,-2.192662726187443,black
1.0702531986683823,-2.179603873027587,black
1.0573492288121862,-2.110239407581017,black
1.0544154085705326,-2.279190472569839,black
0.9904735075719314,-2.0051040761015053,black
0.9934479835810657,-1.8153453492444802,black
1.056165002218652,-2.191356341770676,black
0.9908115870339449,-1.9229501346825295,black
0.9967657922301139,-1.503419812677683,black
1.0418321722026522,-2.1172473690952573,black
0.9786521734889692,-1.9956305407996435,black
0.9827487941445527,-1.5992306932378122,black
0.9800942580277869,-1.682634511198401,black
0.9797672754269248,-1.499066969420876,black
0.9918442029063299,-1.3476303621993253,black
0.9701837701479202,-2.0123732951056037,black
1.0254133526234097,-2.0701332340022454,black
0.9697746011908936,-1.7795161142940843,black
0.9667566815044241,-1.9058442522155492,black
0.9651384327162204,-1.4490231053572036,black
0.9521354339230929,-1.6177521798126528,black
0.9875238190485134,-1.1985786804483813,black
0.995311830509196,-2.066331651293964,black
0.9415551833029651,-1.88608152871809,black
0.9359346258919401,-1.4551809590063263,black
0.9537255835463753,-1.27123791169525,black
0.914040078194041,-1.8569946654260043,black
0.9857978661694133,-1.0655227153659166,black
0.9053729745910283,-1.6915939787554075,black
0.9627777237451024,-1.1177598601035865,black
0.9122755293871575,-1.3646303319573305,black
0.8781787938916839,-1.8249372765290233,black
0.9295344274225519,-2.111520905689748,black
0.8882104735715978,-1.302868191698633,black
0.8610767572424465,-1.6986151439998092,black
0.9263492427931177,-1.0637003962776967,black
0.8594358404580349,-2.0280294314871687,black
0.9685985496756268,-0.8177089950660161,black
0.8274389778872694,-1.342454559047432,black
0.8430313284263844,-1.1841292652180104,black
0.7823063853172515,-1.6001348820338819,black
0.8642164737844499,-0.8915721655258295,black
0.7318323318825409,-1.8694254349186818,black
0.9553245782811808,-0.5219502249079775,black
0.6188946628667671,-0.5724458115650628,black
0.9621809419661093,-0.0453305613934351,black
0.8951796922696131,-0.040467866340006146,black
0.7148302602221404,0.959203926455013,black
0.9785435131525192,0.35612883592280853,black
0.888037623601295,0.7605253332583708,black
0.9641184706288224,0.7068903033533473,black
0.7720273918239847,1.2425029134952397,black
0.8534477997735664,1.0923591933165702,black
0.9402490376407966,0.9639118486054544,black
0.8451086005002622,1.2323105064909077,black
0.9232060316102976,1.088771295902764,black
0.8578365776839351,1.266271485326573,black
